Symbol,Company Name,Sector,PaymentDate,AnnualDividendsPerShare,DividendYield,PayoutRatio
PLUG,"Plug Power, Inc. - Common Stock",Energy,,,,
PLUR,Pluri Inc. - Common Stock,Health Care,N/A,N/A,N/A,N/A
PLUR,Pluri Inc. - Common Stock,Health Care,,,,
PLUS,ePlus inc. - Common Stock,Technology,N/A,N/A,N/A,N/A
PLUS,ePlus inc. - Common Stock,Technology,,,,
PLXS,Plexus Corp. - Common Stock,Technology,N/A,N/A,N/A,N/A
PLXS,Plexus Corp. - Common Stock,Technology,,,,
PLYA,Playa Hotels & Resorts N.V. - Ordinary Shares,Consumer Discretionary,N/A,N/A,N/A,N/A
PLYA,Playa Hotels & Resorts N.V. - Ordinary Shares,Consumer Discretionary,,,,
PMCB,"PharmaCyte  Biotech, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
PMCB,"PharmaCyte  Biotech, Inc. - Common Stock",Health Care,,,,
PMD,Psychemedics Corporation - Common Stock,Health Care,06/08/2023,0.28,9.76%,N/A
PMGM,Priveterra Acquisition Corp. II - Class A Common Stock,Finance,N/A,N/A,N/A,N/A
PMGM,Priveterra Acquisition Corp. II - Class A Common Stock,Finance,,,,
PMGMU,Priveterra Acquisition Corp. II - Unit,Health Care,N/A,N/A,N/A,N/A
PMGMU,Priveterra Acquisition Corp. II - Unit,Health Care,,,,
PMGMW,Priveterra Acquisition Corp. II - Warrant to purchase Class A common stock,Finance,N/A,N/A,N/A,N/A
PMGMW,Priveterra Acquisition Corp. II - Warrant to purchase Class A common stock,Finance,,,,
PMN,ProMIS Neurosciences Inc. - Common Shares,Health Care,N/A,N/A,N/A,N/A
PMN,ProMIS Neurosciences Inc. - Common Shares,Health Care,,,,
PMTS,CPI Card Group Inc. - Common Stock,Finance,N/A,N/A,N/A,N/A
PMTS,CPI Card Group Inc. - Common Stock,Finance,,,,
PMVP,"PMV Pharmaceuticals, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
PMVP,"PMV Pharmaceuticals, Inc. - Common Stock",Health Care,,,,
PNBK,Patriot National Bancorp Inc. - Common Stock,Finance,12/19/2019,N/A,N/A,N/A
PNFP,"Pinnacle Financial Partners, Inc. - Common Stock",Finance,11/24/2023,0.88,1.03%,11.03
PNFPP,"Pinnacle Financial Partners, Inc. - Depositary shares of Pinnacle Financial Partners, Inc., each representing a 1/40th Interest in a share of its 6.75% Fixed-Rate Non-Cumulative Perpetual Preferred Stock, Series B",Finance,12/01/2023,1.688,7.46%,N/A
PNRG,PrimeEnergy Resources Corporation - Common Stock,Energy,N/A,N/A,N/A,N/A
PNRG,PrimeEnergy Resources Corporation - Common Stock,Energy,,,,
PNT,POINT Biopharma Global Inc.  - Common Stock,Health Care,N/A,N/A,N/A,N/A
PNT,POINT Biopharma Global Inc.  - Common Stock,Health Care,,,,
PNTG,"The Pennant Group, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
PNTG,"The Pennant Group, Inc. - Common Stock",Health Care,,,,
POAI,Predictive Oncology Inc. - Common Stock,Health Care,N/A,N/A,N/A,N/A
POAI,Predictive Oncology Inc. - Common Stock,Health Care,,,,
POCI,"Precision Optics Corporation, Inc. - Common stock",Health Care,N/A,N/A,N/A,N/A
POCI,"Precision Optics Corporation, Inc. - Common stock",Health Care,,,,
PODD,Insulet Corporation - Common Stock,Health Care,N/A,N/A,N/A,N/A
PODD,Insulet Corporation - Common Stock,Health Care,,,,
POET,POET Technologies Inc. - Common Shares,Technology,N/A,N/A,N/A,N/A
POET,POET Technologies Inc. - Common Shares,Technology,,,,
POLA,"Polar Power, Inc. - Common Stock",Miscellaneous,N/A,N/A,N/A,N/A
POLA,"Polar Power, Inc. - Common Stock",Miscellaneous,,,,
POOL,Pool Corporation - Common Stock,Consumer Discretionary,11/22/2023,4.4,1.11%,28.62
POWI,"Power Integrations, Inc. - Common Stock",Technology,12/29/2023,0.8,0.97%,74.98
POWL,"Powell Industries, Inc. - Common Stock",Energy,12/13/2023,1.05,1.16%,20.24
POWW,"AMMO, Inc. - Common Stock",Industrials,N/A,N/A,N/A,N/A
POWW,"AMMO, Inc. - Common Stock",Industrials,,,,
POWWP,"AMMO, Inc. - 8.75% Series A Cumulative Redeemable Perpetual Preferred Stock",Industrials,12/15/2023,2.2118,8.39%,N/A
PPBI,Pacific Premier Bancorp Inc - Common Stock,Finance,11/13/2023,1.32,4.56%,11.74
PPBT,Purple Biotech Ltd. - American Depositary Shares,Health Care,N/A,N/A,N/A,N/A
PPBT,Purple Biotech Ltd. - American Depositary Shares,Health Care,,,,
PPC,Pilgrim's Pride Corporation - Common Stock,Consumer Staples,N/A,N/A,N/A,224
PPIH,"Perma-Pipe International Holdings, Inc. - Common Stock",Industrials,N/A,N/A,N/A,N/A
PPIH,"Perma-Pipe International Holdings, Inc. - Common Stock",Industrials,,,,
PPSI,"Pioneer Power Solutions, Inc. - Common Stock",Industrials,N/A,N/A,N/A,33.5
PPTA,Perpetua Resources Corp. - Common Shares,Basic Materials,N/A,N/A,N/A,N/A
PPTA,Perpetua Resources Corp. - Common Shares,Basic Materials,,,,
PPYA,Papaya Growth Opportunity Corp. I - Class A Common Stock,Finance,N/A,N/A,N/A,N/A
PPYA,Papaya Growth Opportunity Corp. I - Class A Common Stock,Finance,,,,
PPYAU,Papaya Growth Opportunity Corp. I - Unit,Finance,N/A,N/A,N/A,N/A
PPYAU,Papaya Growth Opportunity Corp. I - Unit,Finance,,,,
PPYAW,Papaya Growth Opportunity Corp. I - Warrant,Finance,N/A,N/A,N/A,N/A
PPYAW,Papaya Growth Opportunity Corp. I - Warrant,Finance,,,,
PRAA,"PRA Group, Inc. - Common Stock",Finance,N/A,N/A,N/A,N/A
PRAA,"PRA Group, Inc. - Common Stock",Finance,,,,
PRAX,"Praxis Precision Medicines, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
PRAX,"Praxis Precision Medicines, Inc. - Common Stock",Health Care,,,,
PRCH,"Porch Group, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
PRCH,"Porch Group, Inc. - Common Stock",Technology,,,,
PRCT,PROCEPT BioRobotics Corporation - Common Stock,Health Care,N/A,N/A,N/A,N/A
PRCT,PROCEPT BioRobotics Corporation - Common Stock,Health Care,,,,
PRDO,Perdoceo Education Corporation - Common Stock,Real Estate,12/15/2023,0.44,2.49%,8.2
PRE,Prenetics Global Limited - Class A Ordinary Share,Industrials,N/A,N/A,N/A,N/A
PRE,Prenetics Global Limited - Class A Ordinary Share,Industrials,,,,
PRENW,Prenetics Global Limited - Warrant,Industrials,N/A,N/A,N/A,N/A
PRENW,Prenetics Global Limited - Warrant,Industrials,,,,
PRFT,"Perficient, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
PRFT,"Perficient, Inc. - Common Stock",Technology,,,,
PRFX,PainReform Ltd. - Ordinary Shares,Health Care,N/A,N/A,N/A,N/A
PRFX,PainReform Ltd. - Ordinary Shares,Health Care,,,,
PRGS,Progress Software Corporation - Common Stock,Technology,12/15/2023,0.7,1.27%,31.29
PRLD,Prelude Therapeutics Incorporated - Common Stock,Health Care,N/A,N/A,N/A,N/A
PRLD,Prelude Therapeutics Incorporated - Common Stock,Health Care,,,,
PRLH,Pearl Holdings Acquisition Corp - Class A Ordinary Shares,Finance,N/A,N/A,N/A,N/A
PRLH,Pearl Holdings Acquisition Corp - Class A Ordinary Shares,Finance,,,,
PRLHU,Pearl Holdings Acquisition Corp - Unit,Finance,N/A,N/A,N/A,N/A
PRLHU,Pearl Holdings Acquisition Corp - Unit,Finance,,,,
PRLHW,Pearl Holdings Acquisition Corp - Warrant,Finance,N/A,N/A,N/A,N/A
PRLHW,Pearl Holdings Acquisition Corp - Warrant,Finance,,,,
PRME,"Prime Medicine, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
PRME,"Prime Medicine, Inc. - Common Stock",Health Care,,,,
PROC,"Procaps Group, S.A. - Ordinary Shares",Health Care,N/A,N/A,N/A,N/A
PROC,"Procaps Group, S.A. - Ordinary Shares",Health Care,,,,
PROCW,"Procaps Group, S.A. - Warrants",Health Care,N/A,N/A,N/A,N/A
PROCW,"Procaps Group, S.A. - Warrants",Health Care,,,,
PROK,ProKidney Corp. - Class A Ordinary Shares,Health Care,N/A,N/A,N/A,N/A
PROK,ProKidney Corp. - Class A Ordinary Shares,Health Care,,,,
PROV,"Provident Financial Holdings, Inc. - Common Stock",Finance,12/07/2023,0.56,4.63%,10.46
PRPH,"ProPhase Labs, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
PRPL,"Purple Innovation, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
PRPO,"Precipio, Inc. - Common Stock",Industrials,N/A,N/A,N/A,N/A
PRPO,"Precipio, Inc. - Common Stock",Industrials,,,,
PRQR,ProQR Therapeutics N.V. - Ordinary Shares,Health Care,N/A,N/A,N/A,N/A
PRQR,ProQR Therapeutics N.V. - Ordinary Shares,Health Care,,,,
PRSO,Peraso Inc. - Common Stock,Technology,N/A,N/A,N/A,N/A
PRSO,Peraso Inc. - Common Stock,Technology,,,,
PRST,"Presto Automation, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
PRST,"Presto Automation, Inc. - Common Stock",Technology,,,,
PRSTW,"Presto Automation, Inc. - Warrant",Technology,N/A,N/A,N/A,N/A
PRSTW,"Presto Automation, Inc. - Warrant",Technology,,,,
PRTA,Prothena Corporation plc - Ordinary Shares,Health Care,N/A,N/A,N/A,N/A
PRTA,Prothena Corporation plc - Ordinary Shares,Health Care,,,,
PRTC,PureTech Health plc - American Depositary Shares,Health Care,N/A,N/A,N/A,N/A
PRTC,PureTech Health plc - American Depositary Shares,Health Care,,,,
PRTG,Portage Biotech Inc. - Common Stock,Energy,N/A,N/A,N/A,N/A
PRTG,Portage Biotech Inc. - Common Stock,Energy,,,,
PRTH,"Priority Technology Holdings, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
PRTH,"Priority Technology Holdings, Inc. - Common Stock",Technology,,,,
PRTS,"CarParts.com, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
PRTS,"CarParts.com, Inc. - Common Stock",Consumer Discretionary,,,,
PRVA,"Privia Health Group, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
PRVA,"Privia Health Group, Inc. - Common Stock",Technology,,,,
PSEC,Prospect Capital Corporation - Closed End Fund,Finance,12/19/2023,0.72,11.75%,55.73
PSHG,Performance Shipping Inc. - Common Shares,Consumer Discretionary,N/A,N/A,N/A,0.94
PSMT,"PriceSmart, Inc. - Common Stock",Consumer Discretionary,08/31/2023,0.92,1.23%,21.74
PSNL,"Personalis, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
PSNL,"Personalis, Inc. - Common Stock",Health Care,,,,
PSNY,Polestar Automotive Holding UK Limited - Class A ADS,Consumer Discretionary,N/A,N/A,N/A,N/A
PSNY,Polestar Automotive Holding UK Limited - Class A ADS,Consumer Discretionary,,,,
PSNYW,Polestar Automotive Holding UK Limited - Class C-1 ADS (ADW),Consumer Discretionary,N/A,N/A,N/A,N/A
PSNYW,Polestar Automotive Holding UK Limited - Class C-1 ADS (ADW),Consumer Discretionary,,,,
PSTV,"PLUS THERAPEUTICS, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
PSTV,"PLUS THERAPEUTICS, Inc. - Common Stock",Health Care,,,,
PSTX,"Poseida Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
PSTX,"Poseida Therapeutics, Inc. - Common Stock",Health Care,,,,
PT,Pintec Technology Holdings Limited - American Depositary Shares,Technology,N/A,N/A,N/A,N/A
PT,Pintec Technology Holdings Limited - American Depositary Shares,Technology,,,,
PTC,PTC Inc. - Common Stock,Technology,N/A,N/A,N/A,N/A
PTC,PTC Inc. - Common Stock,Technology,,,,
PTCT,"PTC Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
PTCT,"PTC Therapeutics, Inc. - Common Stock",Health Care,,,,
PTEN,"Patterson-UTI Energy, Inc. - Common Stock",Energy,12/15/2023,0.32,2.91%,8.35
PTGX,"Protagonist Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
PTGX,"Protagonist Therapeutics, Inc. - Common Stock",Health Care,,,,
PTHR,"Pono Capital Three, Inc. - Class A Ordinary Shares",Finance,N/A,N/A,N/A,N/A
PTHR,"Pono Capital Three, Inc. - Class A Ordinary Shares",Finance,,,,
PTHRU,"Pono Capital Three, Inc. - Unit",Finance,N/A,N/A,N/A,N/A
PTHRU,"Pono Capital Three, Inc. - Unit",Finance,,,,
PTHRW,"Pono Capital Three, Inc. - Warrant",Finance,N/A,N/A,N/A,N/A
PTHRW,"Pono Capital Three, Inc. - Warrant",Finance,,,,
PTIX,"Protagenic Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
PTIX,"Protagenic Therapeutics, Inc. - Common Stock",Health Care,,,,
PTIXW,"Protagenic Therapeutics, Inc. - Warrant",Health Care,N/A,N/A,N/A,N/A
PTIXW,"Protagenic Therapeutics, Inc. - Warrant",Health Care,,,,
PTLO,Portillo's Inc. - Class A Common Stock,Consumer Discretionary,N/A,N/A,N/A,N/A
PTLO,Portillo's Inc. - Class A Common Stock,Consumer Discretionary,,,,
PTMN,Portman Ridge Finance Corporation - Closed End Fund,Finance,11/30/2023,2.76,15.57%,N/A
PTON,"Peloton Interactive, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
PTON,"Peloton Interactive, Inc. - Common Stock",Consumer Discretionary,,,,
PTPI,"Petros Pharmaceuticals, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
PTPI,"Petros Pharmaceuticals, Inc. - Common Stock",Health Care,,,,
PTSI,"P.A.M. Transportation Services, Inc. - Common Stock",Industrials,N/A,N/A,N/A,N/A
PTSI,"P.A.M. Transportation Services, Inc. - Common Stock",Industrials,,,,
PTVE,Pactiv Evergreen Inc. - Common stock,Consumer Discretionary,12/15/2023,0.4,3.03%,N/A
PTWO,"Pono Capital Two, Inc. - Class A Common Stock",Finance,N/A,N/A,N/A,N/A
PTWO,"Pono Capital Two, Inc. - Class A Common Stock",Finance,,,,
PTWOU,"Pono Capital Two, Inc. - Unit",Finance,N/A,N/A,N/A,N/A
PTWOU,"Pono Capital Two, Inc. - Unit",Finance,,,,
PTWOW,"Pono Capital Two, Inc. - Warrants",Finance,N/A,N/A,N/A,N/A
PTWOW,"Pono Capital Two, Inc. - Warrants",Finance,,,,
PUBM,"PubMatic, Inc. - Class A Common Stock",Technology,N/A,N/A,N/A,N/A
PUBM,"PubMatic, Inc. - Class A Common Stock",Technology,,,,
PUCK,Goal Acquisitions Corp. - Common Stock,Finance,N/A,N/A,N/A,N/A
PUCK,Goal Acquisitions Corp. - Common Stock,Finance,,,,
PUCKU,Goal Acquisitions Corp. - Unit,Finance,N/A,N/A,N/A,N/A
PUCKU,Goal Acquisitions Corp. - Unit,Finance,,,,
PUCKW,Goal Acquisitions Corp. - Warrant,Finance,N/A,N/A,N/A,N/A
PUCKW,Goal Acquisitions Corp. - Warrant,Finance,,,,
PULM,"Pulmatrix, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
PULM,"Pulmatrix, Inc. - Common Stock",Health Care,,,,
PUYI,Puyi Inc. - American Depository Shares,Finance,N/A,N/A,N/A,N/A
PUYI,Puyi Inc. - American Depository Shares,Finance,,,,
PVBC,"Provident Bancorp, Inc. - Common Stock",Finance,08/26/2022,N/A,N/A,15.42
PWFL,"PowerFleet, Inc. - Common Stock",Telecommunications,N/A,N/A,N/A,N/A
PWFL,"PowerFleet, Inc. - Common Stock",Telecommunications,,,,
PWOD,"Penns Woods Bancorp, Inc. - Common Stock",Finance,12/22/2023,1.28,5.47%,10.83
PWP,Perella Weinberg Partners - Class A Common Stock,Finance,12/08/2023,0.28,2.29%,N/A
PWUP,PowerUp Acquisition Corp. - Class A Ordinary Shares,Finance,N/A,N/A,N/A,N/A
PWUP,PowerUp Acquisition Corp. - Class A Ordinary Shares,Finance,,,,
PWUPU,PowerUp Acquisition Corp. - Unit,Finance,N/A,N/A,N/A,N/A
PWUPU,PowerUp Acquisition Corp. - Unit,Finance,,,,
PWUPW,PowerUp Acquisition Corp. - Warrant,Finance,N/A,N/A,N/A,N/A
PWUPW,PowerUp Acquisition Corp. - Warrant,Finance,,,,
PXLW,"Pixelworks, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
PXLW,"Pixelworks, Inc. - Common Stock",Technology,,,,
PXMD,"PaxMedica, Inc. - Common stock",Health Care,N/A,N/A,N/A,N/A
PXMD,"PaxMedica, Inc. - Common stock",Health Care,,,,
PXS,Pyxis Tankers Inc. - Common Stock,Consumer Discretionary,N/A,N/A,N/A,N/A
PXS,Pyxis Tankers Inc. - Common Stock,Consumer Discretionary,,,,
PXSAP,Pyxis Tankers Inc. - 7.75% Series A Cumulative Convertible Preferred Shares,Consumer Discretionary,12/20/2023,1.938,8.07%,N/A
PXSAW,Pyxis Tankers Inc. - Warrant,Consumer Discretionary,N/A,N/A,N/A,N/A
PXSAW,Pyxis Tankers Inc. - Warrant,Consumer Discretionary,,,,
PYCR,"Paycor HCM, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
PYCR,"Paycor HCM, Inc. - Common Stock",Technology,,,,
PYPD,PolyPid Ltd. - Ordinary Shares,Health Care,N/A,N/A,N/A,N/A
PYPD,PolyPid Ltd. - Ordinary Shares,Health Care,,,,
PYPL,"PayPal Holdings, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
PYPL,"PayPal Holdings, Inc. - Common Stock",Consumer Discretionary,,,,
PYXS,"Pyxis Oncology, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
PYXS,"Pyxis Oncology, Inc. - Common Stock",Health Care,,,,
PZZA,"Papa John's International, Inc. - Common Stock",Consumer Discretionary,11/24/2023,1.84,2.51%,31.9
QCOM,QUALCOMM Incorporated - Common Stock,Technology,12/14/2023,3.2,2.25%,22.19
QCRH,"QCR Holdings, Inc. - Common Stock",Finance,01/04/2024,0.24,0.41%,8.99
QDEL,QuidelOrtho Corporation - Common Stock,Health Care,N/A,N/A,N/A,N/A
QDEL,QuidelOrtho Corporation - Common Stock,Health Care,,,,
QDRO,Quadro Acquisition One Corp. - Class A Ordinary Shares,Finance,N/A,N/A,N/A,N/A
QDRO,Quadro Acquisition One Corp. - Class A Ordinary Shares,Finance,,,,
QDROU,Quadro Acquisition One Corp. - Unit,Finance,N/A,N/A,N/A,N/A
QDROU,Quadro Acquisition One Corp. - Unit,Finance,,,,
QDROW,Quadro Acquisition One Corp. - Warrant,Finance,N/A,N/A,N/A,N/A
QDROW,Quadro Acquisition One Corp. - Warrant,Finance,,,,
QFIN,"Qifu Technology, Inc - American Depositary Shares",Finance,11/01/2023,1,6.73%,4.35
QH,Quhuo Limited - American Depository Shares,Consumer Discretionary,N/A,N/A,N/A,N/A
QH,Quhuo Limited - American Depository Shares,Consumer Discretionary,,,,
QIWI,QIWI plc - American Depositary Shares,Consumer Discretionary,12/14/2021,N/A,N/A,1.84
QLGN,"Qualigen Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
QLGN,"Qualigen Therapeutics, Inc. - Common Stock",Health Care,,,,
QLI,Qilian International Holding Group Ltd. - Ordinary Shares,Health Care,N/A,N/A,N/A,N/A
QLYS,"Qualys, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
QLYS,"Qualys, Inc. - Common Stock",Technology,,,,
QMCO,Quantum Corporation - Common Stock,Technology,N/A,N/A,N/A,N/A
QMCO,Quantum Corporation - Common Stock,Technology,,,,
QNCX,"Quince Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
QNCX,"Quince Therapeutics, Inc. - Common Stock",Health Care,,,,
QNRX,"Quoin Pharmaceuticals, Ltd. - American Depositary Shares",Health Care,N/A,N/A,N/A,N/A
QNRX,"Quoin Pharmaceuticals, Ltd. - American Depositary Shares",Health Care,,,,
QNST,"QuinStreet, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,N/A
QNST,"QuinStreet, Inc. - Common Stock",Consumer Discretionary,,,,
QOMO,Qomolangma Acquisition Corp. - Common Stock,Finance,N/A,N/A,N/A,N/A
QOMO,Qomolangma Acquisition Corp. - Common Stock,Finance,,,,
QOMOR,Qomolangma Acquisition Corp. - Right,Finance,N/A,N/A,N/A,N/A
QOMOR,Qomolangma Acquisition Corp. - Right,Finance,,,,
QOMOU,Qomolangma Acquisition Corp. - Unit,Finance,N/A,N/A,N/A,N/A
QOMOU,Qomolangma Acquisition Corp. - Unit,Finance,,,,
QOMOW,Qomolangma Acquisition Corp. - Warrant,Finance,N/A,N/A,N/A,N/A
QOMOW,Qomolangma Acquisition Corp. - Warrant,Finance,,,,
QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund - Closed End Fund,Finance,12/29/2023,1.68,7.41%,N/A
QRHC,Quest Resource Holding Corporation - Common Stock,Utilities,N/A,N/A,N/A,N/A
QRHC,Quest Resource Holding Corporation - Common Stock,Utilities,,,,
QRTEA,"Qurate Retail, Inc. - Series A Common Stock",Consumer Discretionary,N/A,N/A,N/A,4.51
QRTEB,"Qurate Retail, Inc. - Series B Common Stock",Consumer Discretionary,N/A,N/A,N/A,32
QRTEP,"Qurate Retail, Inc. - 8.0% Fixed Rate Cumulative Redeemable Preferred Stock",Consumer Discretionary,12/15/2023,8,21.94%,N/A
QRVO,"Qorvo, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
QRVO,"Qorvo, Inc. - Common Stock",Technology,,,,
QSG,QuantaSing Group Limited - American Depositary Shares,Real Estate,N/A,N/A,N/A,N/A
QSG,QuantaSing Group Limited - American Depositary Shares,Real Estate,,,,
QSI,Quantum-Si Incorporated - Class A Common Stock,Health Care,N/A,N/A,N/A,N/A
QSI,Quantum-Si Incorporated - Class A Common Stock,Health Care,,,,
QSIAW,Quantum-Si Incorporated - Warrant,Health Care,N/A,N/A,N/A,N/A
QSIAW,Quantum-Si Incorporated - Warrant,Health Care,,,,
QTRX,Quanterix Corporation - Common Stock,Industrials,N/A,N/A,N/A,N/A
QTRX,Quanterix Corporation - Common Stock,Industrials,,,,
QUBT,Quantum Computing Inc. - Common Stock,Technology,N/A,N/A,N/A,N/A
QUBT,Quantum Computing Inc. - Common Stock,Technology,,,,
QUIK,QuickLogic Corporation - Common Stock,Technology,N/A,N/A,N/A,N/A
QUIK,QuickLogic Corporation - Common Stock,Technology,,,,
QURE,uniQure N.V. - Ordinary Shares,Health Care,N/A,N/A,N/A,N/A
QURE,uniQure N.V. - Ordinary Shares,Health Care,,,,
RACY,Relativity Acquisition Corp. - Class A Common Stock,Finance,N/A,N/A,N/A,N/A
RACY,Relativity Acquisition Corp. - Class A Common Stock,Finance,,,,
RACYU,Relativity Acquisition Corp. - Unit,Finance,N/A,N/A,N/A,N/A
RACYU,Relativity Acquisition Corp. - Unit,Finance,,,,
RACYW,Relativity Acquisition Corp. - Warrant,Finance,N/A,N/A,N/A,N/A
RACYW,Relativity Acquisition Corp. - Warrant,Finance,,,,
RAIL,"Freightcar America, Inc. - Common Stock",Industrials,08/23/2017,N/A,N/A,N/A
RAIN,Rain Oncology Inc. - Common Stock,Health Care,N/A,N/A,N/A,N/A
RAIN,Rain Oncology Inc. - Common Stock,Health Care,,,,
RAND,Rand Capital Corporation - Closed End Fund,Finance,09/14/2023,1,7.4%,6.05
RANI,"Rani Therapeutics Holdings, Inc. - Class A Common Stock",Health Care,N/A,N/A,N/A,N/A
RANI,"Rani Therapeutics Holdings, Inc. - Class A Common Stock",Health Care,,,,
RAPT,"RAPT Therapeutics, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
RAPT,"RAPT Therapeutics, Inc. - Common Stock",Health Care,,,,
RARE,Ultragenyx Pharmaceutical Inc. - Common Stock,Health Care,N/A,N/A,N/A,N/A
RARE,Ultragenyx Pharmaceutical Inc. - Common Stock,Health Care,,,,
RAVE,"Rave Restaurant Group, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,19.6
RAYA,Erayak Power Solution Group Inc. - Class A Ordinary Shares,Consumer Discretionary,N/A,N/A,N/A,N/A
RAYA,Erayak Power Solution Group Inc. - Class A Ordinary Shares,Consumer Discretionary,,,,
RBB,RBB Bancorp - Common Stock,Finance,11/10/2023,0.64,3.34%,7.24
RBBN,Ribbon Communications Inc.  - Common Stock,Technology,N/A,N/A,N/A,N/A
RBBN,Ribbon Communications Inc.  - Common Stock,Technology,,,,
RBCAA,"Republic Bancorp, Inc. - Class A Common Stock",Finance,01/19/2024,1.496,2.71%,12.13
RBKB,"Rhinebeck Bancorp, Inc. - Common Stock",Finance,N/A,N/A,N/A,N/A
RBKB,"Rhinebeck Bancorp, Inc. - Common Stock",Finance,,,,
RCAC,Revelstone Capital Acquisition Corp. - Class A Common Stock,Finance,N/A,N/A,N/A,N/A
RCAC,Revelstone Capital Acquisition Corp. - Class A Common Stock,Finance,,,,
RCACU,Revelstone Capital Acquisition Corp. - Unit,Finance,N/A,N/A,N/A,N/A
RCACU,Revelstone Capital Acquisition Corp. - Unit,Finance,,,,
RCACW,Revelstone Capital Acquisition Corp. - Warrant,Finance,N/A,N/A,N/A,N/A
RCACW,Revelstone Capital Acquisition Corp. - Warrant,Finance,,,,
RCAT,"Red Cat Holdings, Inc. - Common Stock",Industrials,N/A,N/A,N/A,N/A
RCAT,"Red Cat Holdings, Inc. - Common Stock",Industrials,,,,
RCEL,"Avita Medical, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
RCEL,"Avita Medical, Inc. - Common Stock",Health Care,,,,
RCKT,"Rocket Pharmaceuticals, Inc. - Common Stock",Health Care,N/A,N/A,N/A,N/A
RCKT,"Rocket Pharmaceuticals, Inc. - Common Stock",Health Care,,,,
RCKTW,"Rocket Pharmaceuticals, Inc. - Warrant",Health Care,N/A,N/A,N/A,N/A
RCKTW,"Rocket Pharmaceuticals, Inc. - Warrant",Health Care,,,,
RCKY,"Rocky Brands, Inc. - Common Stock",Consumer Discretionary,12/15/2023,0.62,2.12%,21.07
RCM,R1 RCM Inc. - Common Stock,Consumer Discretionary,N/A,N/A,N/A,N/A
RCM,R1 RCM Inc. - Common Stock,Consumer Discretionary,,,,
RCMT,"RCM Technologies, Inc. - Common Stock",Consumer Discretionary,N/A,N/A,N/A,16.34
RCON,"Recon Technology, Ltd. - Class A Ordinary Shares",Energy,N/A,N/A,N/A,N/A
RCON,"Recon Technology, Ltd. - Class A Ordinary Shares",Energy,,,,
RCRT,"Recruiter.com Group, Inc. - Common Stock",Technology,N/A,N/A,N/A,N/A
RCRT,"Recruiter.com Group, Inc. - Common Stock",Technology,,,,
RCRTW,"Recruiter.com Group, Inc. - Warrant",Technology,N/A,N/A,N/A,N/A
RCRTW,"Recruiter.com Group, Inc. - Warrant",Technology,,,,
RDCM,Radcom Ltd. - Ordinary Shares,Technology,N/A,N/A,N/A,N/A
RDCM,Radcom Ltd. - Ordinary Shares,Technology,,,,
RDFN,Redfin Corporation - Common Stock,Finance,N/A,N/A,N/A,N/A
RDFN,Redfin Corporation - Common Stock,Finance,,,,
RDHL,Redhill Biopharma Ltd. - American Depositary Shares,Health Care,N/A,N/A,N/A,N/A
RDHL,Redhill Biopharma Ltd. - American Depositary Shares,Health Care,,,,
RDI,Reading International Inc - Class A Non-voting Common Stock,Consumer Discretionary,N/A,N/A,N/A,N/A
RDI,Reading International Inc - Class A Non-voting Common Stock,Consumer Discretionary,,,,
