Symbol,Type,Amount,Currency,PaymentDate
CTAS,Cash,$0.75,USD,06/15/2021
CTAS,Cash,$0.75,USD,03/15/2021
CTAS,Cash,$3.51,USD,12/04/2020
CTAS,Cash,$2.55,USD,12/06/2019
CTAS,Cash,$2.05,USD,12/07/2018
CTAS,Cash,$1.62,USD,12/08/2017
CTAS,Cash,$1.33,USD,12/02/2016
CTAS,Cash,$1.05,USD,12/04/2015
CTAS,Cash,$1.70,USD,12/05/2014
CTAS,Cash,$0.77,USD,12/11/2013
CTAS,Cash,$0.27,USD,N/A
CTAS,Cash,$0.25,USD,N/A
CTAS,Cash,$0.22,USD,N/A
CTAS,Cash,$0.28,USD,N/A
CTAS,Cash,$0.22,USD,N/A
CTAS,Cash,$0.18,USD,N/A
CTAS,Cash,$0.30,USD,N/A
CTAS,Cash,$0.25,USD,N/A
CTAS,Cash,$0.20,USD,N/A
CTAS,Cash,$0.17,USD,N/A
CTAS,Cash,$0.14,USD,N/A
CTAS,Cash,$0.22,USD,N/A
CTAS,Cash,$0.285,USD,N/A
CTAS,Cash,$0.23,USD,N/A
CTAS,Cash,$0.17,USD,N/A
CTBI,Cash,$0.46,USD,01/02/2024
CTBI,Cash,$0.46,USD,10/02/2023
CTBI,Cash,$0.44,USD,07/03/2023
CTBI,Cash,$0.44,USD,04/01/2023
CTBI,Cash,$0.44,USD,01/01/2023
CTBI,Cash,$0.44,USD,10/01/2022
CTBI,Cash,$0.40,USD,07/01/2022
CTBI,Cash,$0.40,USD,04/01/2022
CTBI,Cash,$0.40,USD,01/03/2022
CTBI,Cash,$0.40,USD,10/01/2021
CTBI,Cash,$0.385,USD,07/01/2021
CTBI,Cash,$0.385,USD,04/01/2021
CTBI,Cash,$0.385,USD,01/01/2021
CTBI,Cash,$0.385,USD,10/01/2020
CTBI,Cash,$0.38,USD,07/01/2020
CTBI,Cash,$0.38,USD,04/01/2020
CTBI,Cash,$0.38,USD,01/01/2020
CTBI,Cash,$0.38,USD,10/01/2019
CTBI,Cash,$0.36,USD,07/01/2019
CTBI,Cash,$0.36,USD,04/01/2019
CTBI,Cash,$0.36,USD,01/01/2019
CTBI,Cash,$0.36,USD,10/01/2018
CTBI,Cash,$0.33,USD,07/01/2018
CTBI,Cash,$0.33,USD,04/01/2018
CTBI,Cash,$0.33,USD,01/01/2018
CTBI,Cash,$0.33,USD,10/01/2017
CTBI,Cash,$0.32,USD,07/01/2017
CTBI,Cash,$0.32,USD,04/01/2017
CTBI,Cash,$0.32,USD,01/01/2017
CTBI,Cash,$0.32,USD,10/01/2016
CTBI,Cash,$0.31,USD,07/01/2016
CTBI,Cash,$0.31,USD,04/01/2016
CTBI,Cash,$0.31,USD,01/01/2016
CTBI,Cash,$0.31,USD,10/01/2015
CTBI,Cash,$0.30,USD,07/01/2015
CTBI,Cash,$0.30,USD,04/01/2015
CTBI,Cash,$0.30,USD,01/02/2015
CTBI,Cash,$0.30,USD,10/01/2014
CTBI,Cash,$0.29,USD,07/01/2014
CTBI,Cash,$0.32,USD,04/01/2014
CTBI,Cash,$0.32,USD,01/01/2014
CTBI,Cash,$0.32,USD,10/01/2013
CTBI,Cash,$0.315,USD,07/01/2013
CTBI,Cash,$0.21,USD,N/A
CTBI,Cash,$0.21,USD,N/A
CTBI,Cash,$0.21,USD,N/A
CTBI,Cash,$0.21,USD,N/A
CTBI,Cash,$0.21,USD,N/A
CTBI,Cash,$0.21,USD,N/A
CTBI,Cash,$0.21,USD,N/A
CTBI,Cash,$0.20,USD,N/A
CTBI,Cash,$0.20,USD,N/A
CTBI,Cash,$0.20,USD,N/A
CTBI,Cash,$0.20,USD,N/A
CTBI,Cash,$0.19,USD,N/A
CTBI,Cash,$0.19,USD,N/A
CTBI,Cash,$0.20,USD,N/A
CTBI,Cash,$0.20,USD,N/A
CTBI,Cash,$0.20,USD,N/A
CTBI,Cash,$0.20,USD,N/A
CTBI,Cash,$0.21,USD,N/A
CTBI,Cash,$0.21,USD,N/A
CTBI,Cash,$0.20,USD,N/A
CTBI,Cash,$0.20,USD,N/A
CTBI,Cash,$0.20,USD,N/A
CTBI,Cash,$0.20,USD,N/A
CTBI,Cash,$0.18,USD,N/A
CTBI,Cash,$0.18,USD,N/A
CTBI,Cash,$0.20,USD,N/A
CTBI,Cash,$0.18,USD,N/A
CTBI,Cash,$0.18,USD,N/A
CTBI,Cash,$0.18,USD,N/A
CTBI,Cash,$0.18,USD,N/A
CTBI,Cash,$0.16,USD,N/A
CTBI,Cash,$0.16,USD,N/A
CTBI,Cash,$0.16,USD,N/A
CTBI,Cash,$0.15,USD,N/A
CTBI,Cash,$0.15,USD,N/A
CTBI,Cash,$0.15,USD,N/A
CTBI,Cash,$0.225,USD,N/A
CTBI,Cash,$0.20,USD,N/A
CTBI,Cash,$0.20,USD,N/A
CTBI,Cash,$0.20,USD,N/A
CTBI,Cash,$0.20,USD,N/A
CTBI,Cash,$0.19,USD,N/A
CTBI,Cash,$0.19,USD,N/A
CTBI,Cash,$0.285,USD,N/A
CTBI,Cash,$0.285,USD,N/A
CTBI,Cash,$0.27,USD,N/A
CTBI,Cash,$0.27,USD,N/A
CTBI,Cash,$0.27,USD,N/A
CTBI,Cash,$0.25,USD,N/A
CTBI,Cash,$0.25,USD,N/A
CTBI,Cash,$0.25,USD,N/A
CTBI,Cash,$0.25,USD,N/A
CTBI,Cash,$0.23,USD,N/A
CTBI,Cash,$0.23,USD,N/A
CTBI,Cash,$0.23,USD,N/A
CTBI,Cash,$0.23,USD,N/A
CTRN,Cash,$0.08,USD,03/17/2020
CTRN,Cash,$0.08,USD,12/24/2019
CTRN,Cash,$0.08,USD,09/17/2019
CTRN,Cash,$0.08,USD,06/18/2019
CTRN,Cash,$0.08,USD,03/19/2019
CTRN,Cash,$0.08,USD,12/26/2018
CTRN,Cash,$0.08,USD,09/18/2018
CTRN,Cash,$0.08,USD,06/19/2018
CTRN,Cash,$0.08,USD,03/20/2018
CTRN,Cash,$0.08,USD,12/12/2017
CTRN,Cash,$0.08,USD,09/12/2017
CTRN,Cash,$0.08,USD,06/13/2017
CTRN,Cash,$0.06,USD,03/14/2017
CTRN,Cash,$0.06,USD,12/13/2016
CTRN,Cash,$0.06,USD,09/13/2016
CTRN,Cash,$0.06,USD,06/14/2016
CTRN,Cash,$0.06,USD,03/15/2016
CTRN,Cash,$0.06,USD,12/15/2015
CTRN,Cash,$0.06,USD,09/15/2015
CTSH,Cash,$0.29,USD,11/30/2023
CTSH,Cash,$0.29,USD,08/29/2023
CTSH,Cash,$0.29,USD,05/30/2023
CTSH,Cash,$0.29,USD,02/28/2023
CTSH,Cash,$0.27,USD,11/29/2022
CTSH,Cash,$0.27,USD,08/30/2022
CTSH,Cash,$0.27,USD,05/31/2022
CTSH,Cash,$0.27,USD,03/01/2022
CTSH,Cash,$0.24,USD,11/30/2021
CTSH,Cash,$0.24,USD,08/31/2021
CTSH,Cash,$0.24,USD,05/28/2021
CTSH,Cash,$0.24,USD,02/26/2021
CTSH,Cash,$0.22,USD,11/30/2020
CTSH,Cash,$0.22,USD,08/31/2020
CTSH,Cash,$0.22,USD,05/29/2020
CTSH,Cash,$0.22,USD,02/28/2020
CTSH,Cash,$0.20,USD,11/29/2019
CTSH,Cash,$0.20,USD,08/30/2019
CTSH,Cash,$0.20,USD,05/31/2019
CTSH,Cash,$0.20,USD,02/28/2019
CTSH,Cash,$0.20,USD,11/30/2018
CTSH,Cash,$0.20,USD,08/31/2018
CTSH,Cash,$0.20,USD,05/31/2018
CTSH,Cash,$0.20,USD,02/28/2018
CTSH,Cash,$0.15,USD,11/30/2017
CTSH,Cash,$0.15,USD,08/31/2017
CTSH,Cash,$0.15,USD,05/31/2017
CUBA,Cash,$0.135375,USD,01/31/2024
CUBA,Cash,$0.173625,USD,06/30/2023
CUBA,Cash,$0.173625,USD,03/31/2023
CUBA,Cash,$0.173625,USD,12/30/2022
CUBA,Cash,$0.173625,USD,09/30/2022
CUBA,Cash,$0.26475,USD,06/30/2022
CUBA,Cash,$0.26475,USD,03/31/2022
CUBA,Cash,$0.26475,USD,12/31/2021
CUBA,Cash,$0.26475,USD,09/30/2021
CUBA,Cash,$0.15525,USD,06/30/2021
CUBA,Cash,$0.15525,USD,03/31/2021
CUBA,Cash,$0.15525,USD,12/31/2020
CUBA,Cash,$0.15525,USD,09/30/2020
CUBA,Cash,$0.15525,USD,06/30/2020
CUBA,Cash,$0.284625,USD,03/31/2020
CUBA,Cash,$0.284625,USD,12/31/2019
CUBA,Cash,$0.284625,USD,09/30/2019
CUBA,Cash,$0.305,USD,12/28/2018
CUBA,Cash,$0.118,USD,12/28/2017
CUBA,Cash,$0.13496,USD,12/28/2016
CUBA,Cash,$0.16,USD,01/06/2016
CUBA,Cash,$0.635,USD,01/07/2015
CUBA,Cash,$1.14,USD,01/07/2014
CUBA,Cash,$0.0774,USD,N/A
CUBA,Cash,$0.1551,USD,N/A
CUBA,Cash,$0.709,USD,N/A
CUBA,Cash,$0.4395,USD,N/A
CUBA,Cash,$0.0824,USD,N/A
CUBA,Cash,$0.0474,USD,N/A
CULL,Cash,$0.12,USD,02/22/2023
CULL,Cash,$0.12,USD,02/16/2022
CVBF,Cash,$0.20,USD,01/22/2024
CVBF,Cash,$0.20,USD,10/19/2023
CVBF,Cash,$0.20,USD,07/20/2023
CVBF,Cash,$0.20,USD,04/19/2023
CVBF,Cash,$0.20,USD,01/13/2023
CVBF,Cash,$0.20,USD,10/20/2022
CVBF,Cash,$0.19,USD,07/15/2022
CVBF,Cash,$0.18,USD,04/20/2022
CVBF,Cash,$0.18,USD,01/12/2022
CVBF,Cash,$0.18,USD,10/21/2021
CVBF,Cash,$0.18,USD,07/15/2021
CVBF,Cash,$0.18,USD,04/14/2021
CVBF,Cash,$0.18,USD,01/15/2021
CVBF,Cash,$0.18,USD,10/21/2020
CVBF,Cash,$0.18,USD,07/23/2020
CVBF,Cash,$0.18,USD,04/22/2020
CVBF,Cash,$0.18,USD,01/17/2020
CVBF,Cash,$0.18,USD,10/17/2019
CVBF,Cash,$0.18,USD,07/18/2019
CVBF,Cash,$0.18,USD,04/17/2019
CVBF,Cash,$0.14,USD,01/18/2019
CVBF,Cash,$0.14,USD,10/18/2018
CVBF,Cash,$0.14,USD,07/19/2018
CVBF,Cash,$0.14,USD,04/19/2018
CVBF,Cash,$0.14,USD,01/22/2018
CVBF,Cash,$0.14,USD,10/19/2017
CVBF,Cash,$0.14,USD,07/20/2017
CVBF,Cash,$0.12,USD,04/19/2017
CVBF,Cash,$0.12,USD,01/23/2017
CVBF,Cash,$0.12,USD,10/20/2016
CVBF,Cash,$0.12,USD,07/21/2016
CVBF,Cash,$0.12,USD,04/20/2016
CVBF,Cash,$0.12,USD,01/15/2016
CVBF,Cash,$0.12,USD,10/22/2015
CVBF,Cash,$0.12,USD,07/22/2015
CVBF,Cash,$0.12,USD,04/15/2015
CVBF,Cash,$0.10,USD,01/16/2015
CVBF,Cash,$0.10,USD,10/23/2014
CVBF,Cash,$0.10,USD,07/17/2014
CVBF,Cash,$0.10,USD,04/16/2014
CVBF,Cash,$0.10,USD,01/17/2014
CVBF,Cash,$0.10,USD,10/17/2013
CVBF,Cash,$0.10,USD,07/18/2013
CVBF,Cash,$0.12,USD,N/A
CVBF,Cash,$0.15,USD,N/A
CVBF,Cash,$0.14,USD,N/A
CVBF,Cash,$0.14,USD,N/A
CVBF,Cash,$0.14,USD,N/A
CVBF,Cash,$0.13,USD,N/A
CVBF,Cash,$0.15,USD,N/A
CVBF,Cash,$0.14,USD,N/A
CVBF,Cash,$0.14,USD,N/A
CVBF,Cash,$0.12,USD,N/A
CVBF,Cash,$0.12,USD,N/A
CVBF,Cash,$0.12,USD,01/01/1999
CVBF,Cash,$0.12,USD,01/01/1999
CVBF,Cash,$0.12,USD,01/01/1999
CVCY,Cash,$0.12,USD,11/17/2023
CVCY,Cash,$0.12,USD,08/18/2023
CVCY,Cash,$0.12,USD,05/19/2023
CVCY,Cash,$0.12,USD,02/24/2023
CVCY,Cash,$0.12,USD,11/18/2022
CVCY,Cash,$0.12,USD,08/20/2022
CVCY,Cash,$0.12,USD,05/20/2022
CVCY,Cash,$0.12,USD,02/25/2022
CVCY,Cash,$0.12,USD,11/19/2021
CVCY,Cash,$0.12,USD,08/20/2021
CVCY,Cash,$0.12,USD,05/21/2021
CVCY,Cash,$0.11,USD,02/26/2021
CVCY,Cash,$0.11,USD,11/27/2020
CVCY,Cash,$0.11,USD,08/21/2020
CVCY,Cash,$0.11,USD,05/15/2020
CVCY,Cash,$0.11,USD,02/21/2020
CVCY,Cash,$0.11,USD,11/15/2019
CVCY,Cash,$0.11,USD,08/16/2019
CVCY,Cash,$0.11,USD,05/17/2019
CVCY,Cash,$0.10,USD,02/22/2019
CVCY,Cash,$0.09,USD,11/16/2018
CVCY,Cash,$0.08,USD,08/17/2018
CVCY,Cash,$0.07,USD,05/18/2018
CVCY,Cash,$0.07,USD,02/22/2018
CVCY,Cash,$0.06,USD,11/17/2017
CVCY,Cash,$0.06,USD,08/18/2017
CVCY,Cash,$0.06,USD,05/19/2017
CVCY,Cash,$0.06,USD,02/24/2017
CVCY,Cash,$0.06,USD,11/18/2016
CVCY,Cash,$0.06,USD,08/19/2016
CVCY,Cash,$0.06,USD,05/20/2016
CVCY,Cash,$0.06,USD,02/19/2016
CVCY,Cash,$0.06,USD,11/20/2015
CVCY,Cash,$0.06,USD,08/21/2015
CVCY,Cash,$0.06,USD,06/26/2015
CVCY,Cash,$0.05,USD,12/29/2014
CVCY,Cash,$0.05,USD,09/30/2014
CVCY,Cash,$0.05,USD,06/30/2014
CVCY,Cash,$0.05,USD,03/31/2014
CVCY,Cash,$0.05,USD,12/30/2013
CVCY,Cash,$0.05,USD,09/30/2013
CVCY,Cash,$0.05,USD,05/31/2013
CVCY,Cash,$0.05,USD,02/28/2013
CVGW,Cash,$0.10,USD,10/11/2023
CVGW,Cash,$0.10,USD,07/11/2023
CVGW,Cash,$0.10,USD,04/06/2023
CVGW,Cash,$0.2875,USD,12/14/2022
CVGW,Cash,$1.15,USD,12/03/2021
CVGW,Cash,$1.15,USD,12/04/2020
CVGW,Cash,$1.10,USD,12/06/2019
CVGW,Cash,$1.00,USD,12/07/2018
CVGW,Cash,$0.95,USD,12/08/2017
CVGW,Cash,$0.90,USD,12/08/2016
CVGW,Cash,$0.80,USD,12/08/2015
CVGW,Cash,$0.75,USD,12/08/2014
CVGW,Cash,$0.70,USD,12/12/2013
CVGW,Cash,$0.20,USD,N/A
CVLG,Cash,$0.11,USD,12/29/2023
CVLG,Cash,$0.11,USD,09/29/2023
CVLG,Cash,$0.11,USD,06/30/2023
CVLG,Cash,$0.11,USD,03/31/2023
CVLG,Cash,$0.08,USD,12/30/2022
CVLG,Cash,$0.08,USD,09/30/2022
CVLG,Cash,$0.0625,USD,06/24/2022
CVLG,Cash,$0.0625,USD,03/25/2022
CVLY,Cash,$0.17,USD,11/14/2023
CVLY,Cash,$0.17,USD,08/08/2023
CVLY,Cash,$0.16,USD,05/09/2023
CVLY,Cash,$0.16,USD,02/14/2023
CVLY,Cash,$0.15,USD,11/08/2022
CVLY,Cash,$0.15,USD,08/09/2022
CVLY,Cash,$0.15,USD,05/10/2022
CVLY,Cash,$0.15,USD,02/08/2022
CVLY,Cash,$0.15,USD,11/09/2021
CVLY,Cash,$0.13,USD,08/10/2021
CVLY,Cash,$0.13,USD,05/11/2021
CVLY,Cash,$0.13,USD,02/09/2021
CVLY,Cash,$0.10,USD,11/10/2020
CVLY,Cash,$0.10,USD,08/11/2020
CVLY,Cash,$0.16,USD,05/12/2020
CVLY,Cash,$0.16,USD,02/11/2020
CVLY,Cash,$0.16,USD,08/13/2019
CVLY,Cash,$0.16,USD,05/14/2019
CVLY,Cash,$0.16,USD,02/12/2019
CVLY,Cash,$0.155,USD,08/14/2018
CVLY,Cash,$0.155,USD,05/08/2018
CVLY,Cash,$0.155,USD,02/13/2018
CVLY,Cash,$0.135,USD,08/08/2017
CVLY,Cash,$0.135,USD,05/09/2017
CVLY,Cash,$0.135,USD,02/14/2017
CVLY,Cash,$0.13,USD,08/09/2016
CVLY,Cash,$0.13,USD,05/10/2016
CVLY,Cash,$0.13,USD,02/09/2016
CVLY,Cash,$0.13,USD,08/11/2015
CVLY,Cash,$0.125,USD,05/12/2015
CVLY,Cash,$0.125,USD,02/10/2015
CVLY,Cash,$0.125,USD,08/12/2014
CVLY,Cash,$0.12,USD,05/13/2014
CVLY,Cash,$0.12,USD,02/11/2014
CVLY,Cash,$0.12,USD,08/13/2013
CVLY,Cash,$0.11,USD,02/12/2013
CVLY,Cash,$0.12,USD,N/A
CVLY,Cash,$0.12,USD,N/A
CVLY,Cash,$0.12,USD,N/A
CVLY,Cash,$0.12,USD,N/A
CVLY,Cash,$0.12,USD,N/A
CVLY,Cash,$0.12,USD,N/A
CVLY,Cash,$0.12,USD,N/A
CVLY,Cash,$0.12,USD,N/A
CVLY,Cash,$0.12,USD,N/A
CVLY,Cash,$0.11,USD,N/A
CVLY,Cash,$0.11,USD,N/A
CVLY,Cash,$0.11,USD,N/A
CVLY,Cash,$0.11,USD,N/A
CVLY,Cash,$0.105,USD,N/A
CVLY,Cash,$0.105,USD,N/A
CVLY,Cash,$0.105,USD,N/A
CVLY,Cash,$0.10,USD,N/A
CVLY,Cash,$0.20,USD,N/A
CVLY,Cash,$0.20,USD,N/A
CWBC,Cash,$0.08,USD,11/30/2023
CWBC,Cash,$0.08,USD,08/31/2023
CWBC,Cash,$0.08,USD,05/31/2023
CWBC,Cash,$0.08,USD,02/28/2023
CWBC,Cash,$0.075,USD,11/30/2022
CWBC,Cash,$0.075,USD,08/31/2022
CWBC,Cash,$0.075,USD,05/31/2022
CWBC,Cash,$0.07,USD,02/28/2022
CWBC,Cash,$0.07,USD,11/30/2021
CWBC,Cash,$0.07,USD,08/31/2021
CWBC,Cash,$0.07,USD,05/31/2021
CWBC,Cash,$0.06,USD,02/26/2021
CWBC,Cash,$0.05,USD,11/30/2020
CWBC,Cash,$0.045,USD,08/31/2020
CWBC,Cash,$0.045,USD,05/29/2020
CWBC,Cash,$0.055,USD,02/28/2020
CWBC,Cash,$0.055,USD,11/29/2019
CWBC,Cash,$0.055,USD,08/30/2019
CWBC,Cash,$0.055,USD,05/31/2019
CWBC,Cash,$0.05,USD,02/28/2019
CWBC,Cash,$0.05,USD,11/30/2018
CWBC,Cash,$0.05,USD,08/31/2018
CWBC,Cash,$0.05,USD,05/31/2018
CWBC,Cash,$0.04,USD,02/28/2018
CWBC,Cash,$0.04,USD,11/30/2017
CWBC,Cash,$0.04,USD,08/31/2017
CWBC,Cash,$0.04,USD,05/31/2017
CWBC,Cash,$0.035,USD,02/28/2017
CWBC,Cash,$0.035,USD,11/30/2016
CWBC,Cash,$0.035,USD,08/31/2016
CWBC,Cash,$0.035,USD,05/31/2016
CWBC,Cash,$0.03,USD,02/29/2016
CWBC,Cash,$0.03,USD,11/30/2015
CWBC,Cash,$0.03,USD,08/31/2015
CWBC,Cash,$0.03,USD,05/28/2015
CWBC,Cash,$0.02,USD,02/27/2015
CWBC,Cash,$0.02,USD,11/28/2014
CWBC,Cash,$0.02,USD,08/29/2014
CWBC,Cash,$0.04,USD,N/A
CWBC,Cash,$0.04,USD,N/A
CWBC,Cash,$0.04,USD,N/A
CWBC,Cash,$0.04,USD,N/A
CWBC,Cash,$0.04,USD,N/A
CWCO,Cash,$0.095,USD,01/31/2024
CWCO,Cash,$0.095,USD,10/31/2023
CWCO,Cash,$0.085,USD,07/31/2023
CWCO,Cash,$0.085,USD,04/28/2023
CWCO,Cash,$0.085,USD,01/31/2023
CWCO,Cash,$0.085,USD,10/31/2022
CWCO,Cash,$0.085,USD,07/29/2022
CWCO,Cash,$0.085,USD,04/29/2022
CWCO,Cash,$0.085,USD,01/31/2022
CWCO,Cash,$0.085,USD,10/29/2021
CWCO,Cash,$0.085,USD,07/30/2021
CWCO,Cash,$0.085,USD,04/30/2021
CWCO,Cash,$0.085,USD,02/01/2021
CWCO,Cash,$0.085,USD,10/30/2020
CWCO,Cash,$0.085,USD,07/31/2020
CWCO,Cash,$0.085,USD,04/30/2020
CWCO,Cash,$0.085,USD,01/31/2020
CWCO,Cash,$0.085,USD,10/31/2019
CWCO,Cash,$0.085,USD,07/31/2019
CWCO,Cash,$0.085,USD,04/30/2019
CWCO,Cash,$0.085,USD,01/31/2019
CWCO,Cash,$0.085,USD,10/31/2018
CWCO,Cash,$0.085,USD,07/31/2018
CWCO,Cash,$0.085,USD,04/30/2018
CWCO,Cash,$0.085,USD,01/31/2018
CWCO,Cash,$0.075,USD,10/31/2017
CWCO,Cash,$0.075,USD,07/31/2017
CWCO,Cash,$0.075,USD,05/01/2017
CWCO,Cash,$0.075,USD,01/31/2017
CWCO,Cash,$0.075,USD,10/31/2016
CWCO,Cash,$0.075,USD,07/31/2016
CWCO,Cash,$0.075,USD,04/30/2016
CWCO,Cash,$0.075,USD,01/31/2016
CWCO,Cash,$0.075,USD,10/31/2015
CWCO,Cash,$0.075,USD,07/31/2015
CWCO,Cash,$0.075,USD,04/30/2015
CWCO,Cash,$0.075,USD,01/31/2015
CWCO,Cash,$0.075,USD,10/31/2014
CWCO,Cash,$0.075,USD,07/31/2014
CWCO,Cash,$0.075,USD,04/30/2014
CWCO,Cash,$0.075,USD,01/31/2014
CWCO,Cash,$0.075,USD,10/31/2013
CWCO,Cash,$0.075,USD,07/31/2013
CWCO,Cash,$0.105,USD,N/A
CWCO,Cash,$0.105,USD,N/A
CWCO,Cash,$0.105,USD,N/A
CWCO,Cash,$0.105,USD,N/A
CWCO,Cash,$0.105,USD,N/A
CWCO,Cash,$0.10,USD,N/A
CWCO,Cash,$0.10,USD,N/A
CWCO,Cash,$0.10,USD,N/A
CWCO,Cash,$0.10,USD,N/A
CWCO,Cash,$0.08,USD,N/A
CWCO,Cash,$0.08,USD,N/A
CWCO,Cash,$0.08,USD,N/A
CWCO,Cash,$0.04,USD,N/A
CWCO,Cash,$0.04,USD,N/A
CWCO,Cash,$0.04,USD,N/A
CWCO,Cash,$0.04,USD,N/A
CWCO,Cash,$0.04,USD,N/A
CWCO,Cash,$0.07,USD,N/A
CXDO,Cash,$0.005,USD,04/11/2023
CXDO,Cash,$0.005,USD,12/08/2022
CXDO,Cash,$0.005,USD,09/02/2022
CXDO,Cash,$0.005,USD,06/10/2022
CXDO,Cash,$0.005,USD,02/28/2022
CYCCP,Cash,$0.15,USD,11/01/2023
CYCCP,Cash,$0.15,USD,08/01/2023
CYCCP,Cash,$0.15,USD,05/01/2023
CYCCP,Cash,$0.15,USD,02/01/2023
CYCCP,Cash,$0.15,USD,11/01/2022
CYCCP,Cash,$0.15,USD,08/01/2022
CYCCP,Cash,$0.15,USD,05/01/2022
CYCCP,Cash,$0.15,USD,02/01/2022
CYCCP,Cash,$0.15,USD,11/01/2021
CYCCP,Cash,$0.15,USD,08/01/2021
CYCCP,Cash,$0.15,USD,05/01/2021
CYCCP,Cash,$0.15,USD,02/01/2021
CYCCP,Cash,$0.15,USD,11/01/2020
CYCCP,Cash,$0.15,USD,08/01/2020
CYCCP,Cash,$0.15,USD,02/01/2020
CYCCP,Cash,$0.15,USD,11/01/2019
CYCCP,Cash,$0.15,USD,08/01/2019
CYCCP,Cash,$0.15,USD,05/01/2019
CYCCP,Cash,$0.15,USD,02/01/2019
CYCCP,Cash,$0.15,USD,11/01/2018
CYCCP,Cash,$0.15,USD,08/01/2018
CYCCP,Cash,$0.15,USD,05/01/2018
CYCCP,Cash,$0.15,USD,02/01/2018
CYCCP,Cash,$0.15,USD,11/01/2017
CYCCP,Cash,$0.15,USD,08/01/2017
CYCCP,Cash,$0.15,USD,05/01/2017
CYCCP,Cash,$0.15,USD,02/01/2017
CYCCP,Cash,$0.15,USD,11/01/2016
CYCCP,Cash,$0.15,USD,08/01/2016
CYCCP,Cash,$0.15,USD,05/01/2016
CYCCP,Cash,$0.15,USD,02/01/2016
CYCCP,Cash,$0.15,USD,11/02/2015
CYCCP,Cash,$0.15,USD,08/03/2015
CYCCP,Cash,$0.15,USD,05/01/2015
CYCCP,Cash,$0.15,USD,02/02/2015
CYCCP,Cash,$0.15,USD,08/01/2014
CYCCP,Cash,$0.15,USD,05/01/2014
CYCCP,Cash,$0.15,USD,02/03/2014
CYCCP,Cash,$0.15,USD,11/01/2013
CYCCP,Cash,$0.15,USD,08/01/2013
CYCCP,Cash,$0.15,USD,11/01/2014
CYCCP,Cash,$0.15,USD,05/01/2020
CZFS,Cash,$0.49,USD,12/29/2023
CZFS,Cash,$0.49,USD,09/29/2023
CZFS,Cash,$0.485,USD,03/31/2023
CZFS,Cash,$0.48,USD,12/30/2022
CZFS,Cash,$0.48,USD,09/30/2022
CZNC,Cash,$0.28,USD,11/10/2023
CZNC,Cash,$0.28,USD,08/11/2023
CZNC,Cash,$0.28,USD,05/12/2023
CZNC,Cash,$0.28,USD,02/14/2023
CZNC,Cash,$0.28,USD,11/11/2022
CZNC,Cash,$0.28,USD,08/12/2022
CZNC,Cash,$0.28,USD,05/13/2022
CZNC,Cash,$0.28,USD,02/11/2022
CZNC,Cash,$0.28,USD,11/12/2021
CZNC,Cash,$0.28,USD,08/13/2021
CZNC,Cash,$0.28,USD,05/14/2021
CZNC,Cash,$0.27,USD,02/12/2021
CZNC,Cash,$0.27,USD,11/13/2020
CZNC,Cash,$0.27,USD,08/07/2020
CZNC,Cash,$0.27,USD,05/08/2020
CZNC,Cash,$0.27,USD,02/07/2020
CZNC,Cash,$0.27,USD,11/08/2019
CZNC,Cash,$0.27,USD,08/09/2019
CZNC,Cash,$0.27,USD,05/10/2019
CZNC,Cash,$0.37,USD,02/08/2019
CZNC,Cash,$0.27,USD,11/09/2018
CZNC,Cash,$0.27,USD,08/10/2018
CZNC,Cash,$0.27,USD,05/11/2018
CZNC,Cash,$0.27,USD,02/09/2018
CZNC,Cash,$0.26,USD,11/10/2017
CZNC,Cash,$0.26,USD,08/11/2017
CZNC,Cash,$0.26,USD,05/12/2017
CZNC,Cash,$0.26,USD,02/10/2017
CZNC,Cash,$0.26,USD,11/14/2016
CZNC,Cash,$0.26,USD,08/12/2016
CZNC,Cash,$0.26,USD,05/13/2016
CZNC,Cash,$0.26,USD,02/12/2016
CZNC,Cash,$0.26,USD,11/13/2015
CZNC,Cash,$0.26,USD,08/14/2015
CZNC,Cash,$0.26,USD,05/15/2015
CZNC,Cash,$0.26,USD,02/13/2015
CZNC,Cash,$0.26,USD,11/17/2014
CZNC,Cash,$0.26,USD,08/08/2014
CZNC,Cash,$0.26,USD,05/09/2014
CZNC,Cash,$0.26,USD,02/14/2014
CZNC,Cash,$0.25,USD,11/15/2013
CZNC,Cash,$0.25,USD,08/09/2013
CZNC,Cash,$0.25,USD,05/10/2013
CZNC,Cash,$0.25,USD,02/15/2013
CZNC,Cash,$0.26,USD,07/20/2001
CZNC,Cash,$0.26,USD,04/20/2001
CZNC,Cash,$0.24,USD,10/20/2000
CZNC,Cash,$0.24,USD,07/20/2000
CZNC,Cash,$0.24,USD,04/20/2000
CZNC,Cash,$0.22,USD,10/20/1999
CZNC,Cash,$0.22,USD,07/20/1999
CZNC,Cash,$0.22,USD,04/20/1999
CZWI,Cash,$0.29,USD,02/17/2023
CZWI,Cash,$0.26,USD,02/28/2022
CZWI,Cash,$0.23,USD,02/25/2021
CZWI,Cash,$0.21,USD,02/19/2020
CZWI,Cash,$0.20,USD,03/08/2019
CZWI,Cash,$0.20,USD,03/08/2018
CZWI,Cash,$0.16,USD,03/23/2017
CZWI,Cash,$0.12,USD,03/25/2016
CZWI,Cash,$0.08,USD,03/27/2015
CZWI,Cash,$0.04,USD,03/27/2014
